pdf_filename,pdf_title_guess,used_ocr,match_rank,match_score,paperId,excel_title
NIPS-2008-nonrigid-structure-from-motion-in-trajectory-space-Paper.pdf,Nonrigid Structure from Motion in Trajectory Space,False,1,100.0,800683edc4b24f61c985c025bab02e34ebff293b,Nonrigid Structure from Motion in Trajectory Space
NIPS-2008-nonrigid-structure-from-motion-in-trajectory-space-Paper.pdf,Nonrigid Structure from Motion in Trajectory Space,False,2,50.602409638554214,ceb3eff13951d80813103172355820bc9493f172,Learning with structured sparsity
NIPS-2008-nonrigid-structure-from-motion-in-trajectory-space-Paper.pdf,Nonrigid Structure from Motion in Trajectory Space,False,3,47.61904761904762,4e07791ee0872401215f12aefde342bd843240cc,Nonparametric Latent Feature Models for Link Prediction
NIPS-2008-nonrigid-structure-from-motion-in-trajectory-space-Paper.pdf,Nonrigid Structure from Motion in Trajectory Space,False,4,47.27272727272727,a9ba0f45b97b3c5c261efb52d5e33490b60cbe10,Translated Learning: Transfer Learning across Different Feature Spaces
NIPS-2008-nonrigid-structure-from-motion-in-trajectory-space-Paper.pdf,Nonrigid Structure from Motion in Trajectory Space,False,5,47.05882352941177,73d6a26f407db77506959fdf3f7b853e44f3844a,Training restricted Boltzmann machines using approximations to the likelihood gradient
1390156.1390190.pdf,Conﬁdence-Weighted Linear Classiﬁcation,False,1,94.73684210526315,7af09246bae1d2d9abada79f441ba25858c69ef9,Confidence-weighted linear classification
1390156.1390190.pdf,Conﬁdence-Weighted Linear Classiﬁcation,False,2,53.84615384615385,4eeac07324e5b15bca90295c66b21c05726ea2bb,Learning Non-Linear Combinations of Kernels
1390156.1390190.pdf,Conﬁdence-Weighted Linear Classiﬁcation,False,3,51.48514851485149,a53da9916b87fa295837617c16ef2ca6462cafb8,Classification using discriminative restricted Boltzmann machines
1390156.1390190.pdf,Conﬁdence-Weighted Linear Classiﬁcation,False,4,50.0,cf80cc34528273d8fbe17783efe802a6509e1562,Online dictionary learning for sparse coding
1390156.1390190.pdf,Conﬁdence-Weighted Linear Classiﬁcation,False,5,49.31506849315068,4e0bb8c1c683b43357c5d5216f6b74ff2cb32434,Do ImageNet Classifiers Generalize to ImageNet?
Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,1,100.0,449310e3538b08b43227d660227dfd2875c3c3c1,Neural Ordinary Differential Equations
Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,2,48.97959183673469,03e7e8663c69e691be6b6403b1eb1bbf593d31f2,Gradient Descent Finds Global Minima of Deep Neural Networks
Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,3,48.97959183673469,a9ba0f45b97b3c5c261efb52d5e33490b60cbe10,Translated Learning: Transfer Learning across Different Feature Spaces
Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,4,47.22222222222222,ad7129af0644dbcafa9aa2f111cb76526ea444a1,Defending Against Neural Fake News
Neural Ordinary Differential Equations.pdf,Neural Ordinary Differential Equations,False,5,46.0,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
zhang19p.pdf,Theoretically Principled Trade-off between Robustness and Accuracy,False,1,100.0,6c405d4b5dc41a86be05acd59c06ed19daf01d14,Theoretically Principled Trade-off between Robustness and Accuracy
zhang19p.pdf,Theoretically Principled Trade-off between Robustness and Accuracy,False,2,51.968503937007874,aa5741c74b7fac10680c1cfbdd49d9ffb5751a68,Using Pre-Training Can Improve Model Robustness and Uncertainty
zhang19p.pdf,Theoretically Principled Trade-off between Robustness and Accuracy,False,3,51.968503937007874,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
zhang19p.pdf,Theoretically Principled Trade-off between Robustness and Accuracy,False,4,50.81967213114754,f7f73185e3975bb62a3c42b2ba6bd4db57fee8ed,Certified Adversarial Robustness via Randomized Smoothing
zhang19p.pdf,Theoretically Principled Trade-off between Robustness and Accuracy,False,5,46.666666666666664,4c746fb88a4b141ec3bca06504e800bf392ce170,Listwise approach to learning to rank: theory and algorithm
NeurIPS-2018-adversarially-robust-generalization-requires-more-data-Paper.pdf,Adversarially Robust Generalization Requires More Data,False,1,100.0,804fb9542f4f56e264dd2df57c255a9a2011c00f,Adversarially Robust Generalization Requires More Data
NeurIPS-2018-adversarially-robust-generalization-requires-more-data-Paper.pdf,Adversarially Robust Generalization Requires More Data,False,2,58.8235294117647,b3f83e8416010e9c3a705a0b6390d268e5ddf5c0,Black-box Adversarial Attacks with Limited Queries and Information
NeurIPS-2018-adversarially-robust-generalization-requires-more-data-Paper.pdf,Adversarially Robust Generalization Requires More Data,False,3,58.0,b3f1aa12dde233aaf543bb9ccb27213c494e0fd5,Unlabeled Data Improves Adversarial Robustness
NeurIPS-2018-adversarially-robust-generalization-requires-more-data-Paper.pdf,Adversarially Robust Generalization Requires More Data,False,4,56.56565656565657,a8f3dc53e321fbb2565f5925def4365b9f68d1af,Self-Attention Generative Adversarial Networks
NeurIPS-2018-adversarially-robust-generalization-requires-more-data-Paper.pdf,Adversarially Robust Generalization Requires More Data,False,5,55.445544554455445,1f4294d8e0b0c8559479fac569fc0ea91b4dc0bd,"Adversarial Examples Are Not Bugs, They Are Features"
NeurIPS-2019-adversarial-training-for-free-Paper.pdf,Adversarial Training for Free!,False,1,100.0,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
NeurIPS-2019-adversarial-training-for-free-Paper.pdf,Adversarial Training for Free!,False,2,90.56603773584905,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
NeurIPS-2019-adversarial-training-for-free-Paper.pdf,Adversarial Training for Free!,False,3,70.37037037037037,f2c5c3cfe1675dd9239121f1f09069438f047aea,Adversarial Logit Pairing
NeurIPS-2019-adversarial-training-for-free-Paper.pdf,Adversarial Training for Free!,False,4,58.53658536585366,6b4ca249b3b28d3fee65f69714440c08d42cee64,Which Training Methods for GANs do actually Converge?
NeurIPS-2019-adversarial-training-for-free-Paper.pdf,Adversarial Training for Free!,False,5,56.75675675675676,a8f3dc53e321fbb2565f5925def4365b9f68d1af,Self-Attention Generative Adversarial Networks
wu19e.pdf,Simplifying Graph Convolutional Networks,False,1,100.0,7e71eedb078181873a56f2adcfef9dddaeb95602,Simplifying Graph Convolutional Networks
wu19e.pdf,Simplifying Graph Convolutional Networks,False,2,70.96774193548387,1e80f755bcbf10479afd2338cec05211fdbd325c,Convolutional deep belief networks for scalable unsupervised learning of hierarchical representations
wu19e.pdf,Simplifying Graph Convolutional Networks,False,3,70.96774193548387,4f2eda8077dc7a69bb2b4e0a1a086cf054adb3f9,EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks
wu19e.pdf,Simplifying Graph Convolutional Networks,False,4,54.11764705882353,a8f3dc53e321fbb2565f5925def4365b9f68d1af,Self-Attention Generative Adversarial Networks
wu19e.pdf,Simplifying Graph Convolutional Networks,False,5,51.282051282051285,3137bc367c61c0e507a5e3c1f8caeb26f292d79f,Measuring Invariances in Deep Networks
NeurIPS-2018-how-does-batch-normalization-help-optimization-Paper.pdf,How Does Batch Normalization Help Optimization?,False,1,100.0,94be567c32ae76bdaadabd4975807a94181e39b3,How Does Batch Normalization Help Optimization?
NeurIPS-2018-how-does-batch-normalization-help-optimization-Paper.pdf,How Does Batch Normalization Help Optimization?,False,2,51.282051282051285,a9022d8ffb5e417458fba9a280f90c1b08cb6c73,Stronger generalization bounds for deep nets via a compression approach
NeurIPS-2018-how-does-batch-normalization-help-optimization-Paper.pdf,How Does Batch Normalization Help Optimization?,False,3,47.407407407407405,44b3b3bb40a9055eccdf86ea1702f6ae8b38934c,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication
NeurIPS-2018-how-does-batch-normalization-help-optimization-Paper.pdf,How Does Batch Normalization Help Optimization?,False,4,45.87155963302752,42ec3db12a2e4628885451b13035c2e975220a25,A Convergence Theory for Deep Learning via Over-Parameterization
NeurIPS-2018-how-does-batch-normalization-help-optimization-Paper.pdf,How Does Batch Normalization Help Optimization?,False,5,45.54455445544554,4e07791ee0872401215f12aefde342bd843240cc,Nonparametric Latent Feature Models for Link Prediction
1390156.1390290.pdf,Training Restricted Boltzmann Machines using Approximations to the Likelihood Gradient,False,1,100.0,73d6a26f407db77506959fdf3f7b853e44f3844a,Training restricted Boltzmann machines using approximations to the likelihood gradient
1390156.1390290.pdf,Training Restricted Boltzmann Machines using Approximations to the Likelihood Gradient,False,2,70.0,a53da9916b87fa295837617c16ef2ca6462cafb8,Classification using discriminative restricted Boltzmann machines
1390156.1390290.pdf,Training Restricted Boltzmann Machines using Approximations to the Likelihood Gradient,False,3,64.0,0228810a988f6b8f06337e14f564e2fd3f6e1056,The Recurrent Temporal Restricted Boltzmann Machine
1390156.1390290.pdf,Training Restricted Boltzmann Machines using Approximations to the Likelihood Gradient,False,4,52.41379310344828,145b8b5d99a2beba6029418ca043585b90138d12,MASS: Masked Sequence to Sequence Pre-training for Language Generation
1390156.1390290.pdf,Training Restricted Boltzmann Machines using Approximations to the Likelihood Gradient,False,5,47.05882352941177,7c22a6a07e89461178b794681c675b209332ee15,Error Feedback Fixes SignSGD and other Gradient Compression Schemes
NeurIPS-2019-learning-and-generalization-in-overparameterized-neural-networks-going-beyond-two-layers-Paper.pdf,"Learning and Generalization in Overparameterized Neural Networks, Going Beyond Two Layers",False,1,100.0,611fe6e34df07ea1b2104899e49642b4531b53e9,"Learning and Generalization in Overparameterized Neural Networks, Going Beyond Two Layers"
NeurIPS-2019-learning-and-generalization-in-overparameterized-neural-networks-going-beyond-two-layers-Paper.pdf,"Learning and Generalization in Overparameterized Neural Networks, Going Beyond Two Layers",False,2,74.28571428571428,14558cb69319eed0d5bfc5648aafcd09d882f443,Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks
NeurIPS-2019-learning-and-generalization-in-overparameterized-neural-networks-going-beyond-two-layers-Paper.pdf,"Learning and Generalization in Overparameterized Neural Networks, Going Beyond Two Layers",False,3,73.26732673267327,7a84a692327534fd227fa1e07fcb3816b633c591,Neural Tangent Kernel: Convergence and Generalization in Neural Networks
NeurIPS-2019-learning-and-generalization-in-overparameterized-neural-networks-going-beyond-two-layers-Paper.pdf,"Learning and Generalization in Overparameterized Neural Networks, Going Beyond Two Layers",False,4,67.40331491712706,ccb1bafdae68c635cbd30d49fda7dbf88a3ce1b6,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data
NeurIPS-2019-learning-and-generalization-in-overparameterized-neural-networks-going-beyond-two-layers-Paper.pdf,"Learning and Generalization in Overparameterized Neural Networks, Going Beyond Two Layers",False,5,63.2183908045977,4b5744dd44a0026c6f386d5cb21b795499d5efb7,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks
1553374.1553523.pdf,Learning Structural SVMs with Latent Variables,False,1,100.0,5ae20e0bdfddc1888148e0fcde88d937e96318d2,Learning structural SVMs with latent variables
1553374.1553523.pdf,Learning Structural SVMs with Latent Variables,False,2,65.82278481012659,ceb3eff13951d80813103172355820bc9493f172,Learning with structured sparsity
1553374.1553523.pdf,Learning Structural SVMs with Latent Variables,False,3,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
1553374.1553523.pdf,Learning Structural SVMs with Latent Variables,False,4,56.8421052631579,a22ac183c8b37824e32cae970db170b861a13438,Learning diverse rankings with multi-armed bandits
1553374.1553523.pdf,Learning Structural SVMs with Latent Variables,False,5,52.63157894736842,3263ff3c16220322a3989d4f8bde16a53d9b8d45,Online Metric Learning and Fast Similarity Search
athalye18a.pdf,Obfuscated Gradients Give a False Sense of Security: Circumventing Defenses to Adversarial Examples,False,1,100.0,651adaa058f821a890f2c5d1053d69eb481a8352,Obfuscated Gradients Give a False Sense of Security: Circumventing Defenses to Adversarial Examples
athalye18a.pdf,Obfuscated Gradients Give a False Sense of Security: Circumventing Defenses to Adversarial Examples,False,2,61.111111111111114,f2c5c3cfe1675dd9239121f1f09069438f047aea,Adversarial Logit Pairing
athalye18a.pdf,Obfuscated Gradients Give a False Sense of Security: Circumventing Defenses to Adversarial Examples,False,3,59.701492537313435,1f4294d8e0b0c8559479fac569fc0ea91b4dc0bd,"Adversarial Examples Are Not Bugs, They Are Features"
athalye18a.pdf,Obfuscated Gradients Give a False Sense of Security: Circumventing Defenses to Adversarial Examples,False,4,58.68263473053892,988a378f640eb7fb681f977d6cb1e0c830c07b4c,Adversarial Examples Are a Natural Consequence of Test Error in Noise
athalye18a.pdf,Obfuscated Gradients Give a False Sense of Security: Circumventing Defenses to Adversarial Examples,False,5,55.0,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
mescheder18a.pdf,Which Training Methods for GANs do actually Converge?,False,1,100.0,6b4ca249b3b28d3fee65f69714440c08d42cee64,Which Training Methods for GANs do actually Converge?
mescheder18a.pdf,Which Training Methods for GANs do actually Converge?,False,2,58.53658536585366,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
mescheder18a.pdf,Which Training Methods for GANs do actually Converge?,False,3,55.172413793103445,2f041bde7e1968427b09ce428116b21152c7e715,Evaluation methods for topic models
mescheder18a.pdf,Which Training Methods for GANs do actually Converge?,False,4,54.76190476190476,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
mescheder18a.pdf,Which Training Methods for GANs do actually Converge?,False,5,52.72727272727273,1e826f01d02a8d514b8a687932d228781243496e,An accelerated gradient method for trace norm minimization
NIPS-2009-3d-object-recognition-with-deep-belief-nets-Paper.pdf,3D Object Recognition with Deep Belief Nets,False,1,100.0,5a2668bf420d8509a4dfa28e1cdcdac14c649975,3D Object Recognition with Deep Belief Nets
NIPS-2009-3d-object-recognition-with-deep-belief-nets-Paper.pdf,3D Object Recognition with Deep Belief Nets,False,2,58.94736842105263,08d0ea90b53aba0008d25811268fe46562cfb38c,On the quantitative analysis of deep belief networks
NIPS-2009-3d-object-recognition-with-deep-belief-nets-Paper.pdf,3D Object Recognition with Deep Belief Nets,False,3,48.0,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
NIPS-2009-3d-object-recognition-with-deep-belief-nets-Paper.pdf,3D Object Recognition with Deep Belief Nets,False,4,45.6140350877193,a9022d8ffb5e417458fba9a280f90c1b08cb6c73,Stronger generalization bounds for deep nets via a compression approach
NIPS-2009-3d-object-recognition-with-deep-belief-nets-Paper.pdf,3D Object Recognition with Deep Belief Nets,False,5,45.45454545454545,a8f3dc53e321fbb2565f5925def4365b9f68d1af,Self-Attention Generative Adversarial Networks
NIPS-2009-kernel-methods-for-deep-learning-Paper.pdf,Kernel Methods for Deep Learning,False,1,100.0,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
NIPS-2009-kernel-methods-for-deep-learning-Paper.pdf,Kernel Methods for Deep Learning,False,2,69.38775510204081,1e80f755bcbf10479afd2338cec05211fdbd325c,Convolutional deep belief networks for scalable unsupervised learning of hierarchical representations
NIPS-2009-kernel-methods-for-deep-learning-Paper.pdf,Kernel Methods for Deep Learning,False,3,69.38775510204081,42ec3db12a2e4628885451b13035c2e975220a25,A Convergence Theory for Deep Learning via Over-Parameterization
NIPS-2009-kernel-methods-for-deep-learning-Paper.pdf,Kernel Methods for Deep Learning,False,4,63.829787234042556,cd10a147c94ecba92c8a400aa0fd04f912b4900c,Exploring Large Feature Spaces with Hierarchical Multiple Kernel Learning
NIPS-2009-kernel-methods-for-deep-learning-Paper.pdf,Kernel Methods for Deep Learning,False,5,60.0,3137bc367c61c0e507a5e3c1f8caeb26f292d79f,Measuring Invariances in Deep Networks
1390156.1390177.pdf,A Uniﬁed Architecture for Natural Language Processing: Deep Neural Networks with Multitask Learning,False,1,94.35897435897436,57458bc1cffe5caa45a885af986d70f723f406b4,A unified architecture for natural language processing:deep neural networks with multitask learning
1390156.1390177.pdf,A Uniﬁed Architecture for Natural Language Processing: Deep Neural Networks with Multitask Learning,False,2,69.38775510204081,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
1390156.1390177.pdf,A Uniﬁed Architecture for Natural Language Processing: Deep Neural Networks with Multitask Learning,False,3,61.111111111111114,00bbfde6af97ce5efcf86b3401d265d42a95603d,Feature hashing for large scale multitask learning
1390156.1390177.pdf,A Uniﬁed Architecture for Natural Language Processing: Deep Neural Networks with Multitask Learning,False,4,59.30232558139535,1c71771c701aadfd72c5866170a9f5d71464bb88,Unified Language Model Pre-training for Natural Language Understanding and Generation
1390156.1390177.pdf,A Uniﬁed Architecture for Natural Language Processing: Deep Neural Networks with Multitask Learning,False,5,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
gilmer19a.pdf,Adversarial Examples Are a Natural Consequence of Test Error in Noise,False,1,100.0,988a378f640eb7fb681f977d6cb1e0c830c07b4c,Adversarial Examples Are a Natural Consequence of Test Error in Noise
gilmer19a.pdf,Adversarial Examples Are a Natural Consequence of Test Error in Noise,False,2,67.6056338028169,1f4294d8e0b0c8559479fac569fc0ea91b4dc0bd,"Adversarial Examples Are Not Bugs, They Are Features"
gilmer19a.pdf,Adversarial Examples Are a Natural Consequence of Test Error in Noise,False,3,61.111111111111114,f2c5c3cfe1675dd9239121f1f09069438f047aea,Adversarial Logit Pairing
gilmer19a.pdf,Adversarial Examples Are a Natural Consequence of Test Error in Noise,False,4,58.68263473053892,651adaa058f821a890f2c5d1053d69eb481a8352,Obfuscated Gradients Give a False Sense of Security: Circumventing Defenses to Adversarial Examples
gilmer19a.pdf,Adversarial Examples Are a Natural Consequence of Test Error in Noise,False,5,55.0,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
NeurIPS-2018-pointcnn-convolution-on-x-transformed-points-Paper.pdf,PointCNN: Convolution On -Transformed Points X,False,1,96.55172413793103,6400c36efdb8a66b401b6aef26c057227266fddd,PointCNN: Convolution On X-Transformed Points
NeurIPS-2018-pointcnn-convolution-on-x-transformed-points-Paper.pdf,PointCNN: Convolution On -Transformed Points X,False,2,47.61904761904762,7e71eedb078181873a56f2adcfef9dddaeb95602,Simplifying Graph Convolutional Networks
NeurIPS-2018-pointcnn-convolution-on-x-transformed-points-Paper.pdf,PointCNN: Convolution On -Transformed Points X,False,3,47.422680412371136,21b786b3f870fc7fa247c143aa41de88b1fc6141,Glow: Generative Flow with Invertible 1x1 Convolutions
NeurIPS-2018-pointcnn-convolution-on-x-transformed-points-Paper.pdf,PointCNN: Convolution On -Transformed Points X,False,4,46.95652173913044,4f2eda8077dc7a69bb2b4e0a1a086cf054adb3f9,EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks
NeurIPS-2018-pointcnn-convolution-on-x-transformed-points-Paper.pdf,PointCNN: Convolution On -Transformed Points X,False,5,45.45454545454545,cf80cc34528273d8fbe17783efe802a6509e1562,Online dictionary learning for sparse coding
Copy of zhang19d.pdf,Self-Attention Generative Adversarial Networks,False,1,100.0,a8f3dc53e321fbb2565f5925def4365b9f68d1af,Self-Attention Generative Adversarial Networks
Copy of zhang19d.pdf,Self-Attention Generative Adversarial Networks,False,2,61.111111111111114,f2c5c3cfe1675dd9239121f1f09069438f047aea,Adversarial Logit Pairing
Copy of zhang19d.pdf,Self-Attention Generative Adversarial Networks,False,3,56.88073394495413,7a84a692327534fd227fa1e07fcb3816b633c591,Neural Tangent Kernel: Convergence and Generalization in Neural Networks
Copy of zhang19d.pdf,Self-Attention Generative Adversarial Networks,False,4,56.75675675675676,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
Copy of zhang19d.pdf,Self-Attention Generative Adversarial Networks,False,5,56.56565656565657,804fb9542f4f56e264dd2df57c255a9a2011c00f,Adversarially Robust Generalization Requires More Data
NIPS-2009-efficient-large-scale-distributed-training-of-conditional-maximum-entropy-models-Paper.pdf,Efﬁcient Large-Scale Distributed Training of Conditional Maximum Entropy Models,False,1,98.71794871794872,554fabcedec7ee5361661614c6b45dc5661a5f79,Efficient Large-Scale Distributed Training of Conditional Maximum Entropy Models
NIPS-2009-efficient-large-scale-distributed-training-of-conditional-maximum-entropy-models-Paper.pdf,Efﬁcient Large-Scale Distributed Training of Conditional Maximum Entropy Models,False,2,52.63157894736842,811df72e210e20de99719539505da54762a11c6d,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor
NIPS-2009-efficient-large-scale-distributed-training-of-conditional-maximum-entropy-models-Paper.pdf,Efﬁcient Large-Scale Distributed Training of Conditional Maximum Entropy Models,False,3,50.370370370370374,0389a414c5d0ef50e06fe0c15f6102f374ce1b04,A dual coordinate descent method for large-scale linear SVM
NIPS-2009-efficient-large-scale-distributed-training-of-conditional-maximum-entropy-models-Paper.pdf,Efﬁcient Large-Scale Distributed Training of Conditional Maximum Entropy Models,False,4,50.0,4f2eda8077dc7a69bb2b4e0a1a086cf054adb3f9,EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks
NIPS-2009-efficient-large-scale-distributed-training-of-conditional-maximum-entropy-models-Paper.pdf,Efﬁcient Large-Scale Distributed Training of Conditional Maximum Entropy Models,False,5,47.852760736196316,80196cdfcd0c6ce2953bf65a7f019971e2026386,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures
1390156.1390204.pdf,Grassmann Discriminant Analysis: a Unifying View on Subspace-Based Learning,False,1,100.0,64441c8396211b5e799b9ad5138dade15ff5cd0a,Grassmann discriminant analysis: a unifying view on subspace-based learning
1390156.1390204.pdf,Grassmann Discriminant Analysis: a Unifying View on Subspace-Based Learning,False,2,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
1390156.1390204.pdf,Grassmann Discriminant Analysis: a Unifying View on Subspace-Based Learning,False,3,51.5625,c42816f497d663c681df20d48a6e66a5632600d8,MixMatch: A Holistic Approach to Semi-Supervised Learning
1390156.1390204.pdf,Grassmann Discriminant Analysis: a Unifying View on Subspace-Based Learning,False,4,51.470588235294116,e337c5e4c23999c36f64bcb33ebe6b284e1bcbf1,Large-scale deep unsupervised learning using graphics processors
1390156.1390204.pdf,Grassmann Discriminant Analysis: a Unifying View on Subspace-Based Learning,False,5,50.81967213114754,a22ac183c8b37824e32cae970db170b861a13438,Learning diverse rankings with multi-armed bandits
1390156.1390267.pdf,Bayesian Probabilistic Matrix Factorization using Markov Chain Monte Carlo,False,1,100.0,5262fe8369992259be27165ccd09d1d31c7a4def,Bayesian probabilistic matrix factorization using Markov chain Monte Carlo
1390156.1390267.pdf,Bayesian Probabilistic Matrix Factorization using Markov Chain Monte Carlo,False,2,53.23741007194245,a53da9916b87fa295837617c16ef2ca6462cafb8,Classification using discriminative restricted Boltzmann machines
1390156.1390267.pdf,Bayesian Probabilistic Matrix Factorization using Markov Chain Monte Carlo,False,3,47.05882352941177,aa5741c74b7fac10680c1cfbdd49d9ffb5751a68,Using Pre-Training Can Improve Model Robustness and Uncertainty
1390156.1390267.pdf,Bayesian Probabilistic Matrix Factorization using Markov Chain Monte Carlo,False,4,47.05882352941177,daf8cd0f2c159d022477914bfacee9ff6da70c8b,Adversarial Training and Robustness for Multiple Perturbations
1390156.1390267.pdf,Bayesian Probabilistic Matrix Factorization using Markov Chain Monte Carlo,False,5,46.875,804fb9542f4f56e264dd2df57c255a9a2011c00f,Adversarially Robust Generalization Requires More Data
NeurIPS-2018-neural-tangent-kernel-convergence-and-generalization-in-neural-networks-Paper.pdf,Neural Tangent Kernel: Convergence and Generalization in Neural Networks,False,1,100.0,7a84a692327534fd227fa1e07fcb3816b633c591,Neural Tangent Kernel: Convergence and Generalization in Neural Networks
NeurIPS-2018-neural-tangent-kernel-convergence-and-generalization-in-neural-networks-Paper.pdf,Neural Tangent Kernel: Convergence and Generalization in Neural Networks,False,2,73.26732673267327,611fe6e34df07ea1b2104899e49642b4531b53e9,"Learning and Generalization in Overparameterized Neural Networks, Going Beyond Two Layers"
NeurIPS-2018-neural-tangent-kernel-convergence-and-generalization-in-neural-networks-Paper.pdf,Neural Tangent Kernel: Convergence and Generalization in Neural Networks,False,3,69.38775510204081,14558cb69319eed0d5bfc5648aafcd09d882f443,Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks
NeurIPS-2018-neural-tangent-kernel-convergence-and-generalization-in-neural-networks-Paper.pdf,Neural Tangent Kernel: Convergence and Generalization in Neural Networks,False,4,69.38775510204081,4b5744dd44a0026c6f386d5cb21b795499d5efb7,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks
NeurIPS-2018-neural-tangent-kernel-convergence-and-generalization-in-neural-networks-Paper.pdf,Neural Tangent Kernel: Convergence and Generalization in Neural Networks,False,5,57.77777777777778,a9022d8ffb5e417458fba9a280f90c1b08cb6c73,Stronger generalization bounds for deep nets via a compression approach
NIPS-2009-learning-non-linear-combinations-of-kernels-Paper.pdf,Learning Non-Linear Combinations of Kernels,False,1,100.0,4eeac07324e5b15bca90295c66b21c05726ea2bb,Learning Non-Linear Combinations of Kernels
NIPS-2009-learning-non-linear-combinations-of-kernels-Paper.pdf,Learning Non-Linear Combinations of Kernels,False,2,65.11627906976744,cf80cc34528273d8fbe17783efe802a6509e1562,Online dictionary learning for sparse coding
NIPS-2009-learning-non-linear-combinations-of-kernels-Paper.pdf,Learning Non-Linear Combinations of Kernels,False,3,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
NIPS-2009-learning-non-linear-combinations-of-kernels-Paper.pdf,Learning Non-Linear Combinations of Kernels,False,4,54.94505494505494,3263ff3c16220322a3989d4f8bde16a53d9b8d45,Online Metric Learning and Fast Similarity Search
NIPS-2009-learning-non-linear-combinations-of-kernels-Paper.pdf,Learning Non-Linear Combinations of Kernels,False,5,54.054054054054056,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
1553374.1553380.pdf,Curriculum Learning,False,1,100.0,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
1553374.1553380.pdf,Curriculum Learning,False,2,59.25925925925926,00bbfde6af97ce5efcf86b3401d265d42a95603d,Feature hashing for large scale multitask learning
1553374.1553380.pdf,Curriculum Learning,False,3,59.25925925925926,1e80f755bcbf10479afd2338cec05211fdbd325c,Convolutional deep belief networks for scalable unsupervised learning of hierarchical representations
1553374.1553380.pdf,Curriculum Learning,False,4,59.25925925925926,2eacb358ba2c06a8706a58ed60c3a6a06d38fec0,Local Gaussian Process Regression for Real Time Online Model Learning
1553374.1553380.pdf,Curriculum Learning,False,5,59.25925925925926,3263ff3c16220322a3989d4f8bde16a53d9b8d45,Online Metric Learning and Fast Similarity Search
1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,1,100.0,cf80cc34528273d8fbe17783efe802a6509e1562,Online dictionary learning for sparse coding
1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,2,65.11627906976744,4eeac07324e5b15bca90295c66b21c05726ea2bb,Learning Non-Linear Combinations of Kernels
1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,3,60.317460317460316,2eacb358ba2c06a8706a58ed60c3a6a06d38fec0,Local Gaussian Process Regression for Real Time Online Model Learning
1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,4,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,5,55.913978494623656,3263ff3c16220322a3989d4f8bde16a53d9b8d45,Online Metric Learning and Fast Similarity Search
